,0,1,2,3
0,1.0,0.942335251473331,0.6327007467260571,0.3876855954689732
1,0.5990552432289605,1.0,0.19278897638573672,0.18467791269302483
2,0.6931770695996492,0.6868272966083278,1.0,0.40971833882652525
3,0.07961452028247336,0.16920394392021196,0.20684374695701202,1.0
