,0,1,2,3
0,1.0,0.2360249501309582,0.7774043037530636,0.10206316227095098
1,0.1175454324680208,1.0,0.10221530514713618,0.05876342193171646
2,0.5201585465000296,0.1217589167999822,1.0,-0.08076087054215515
3,0.11290010318788712,0.12121388876927511,-0.038006885949424814,1.0
