,0,1,2,3,4,5
0,1.0,0.33424455450532387,0.28913622054500715,0.24635373078271136,0.20026447672391073,
1,1.0,0.9442267619041292,0.43558581331976504,0.43107425124782545,0.43897869831610953,
2,1.0,0.5714452701941254,0.38757009445650653,0.46307776446753,0.4512311976803548,0.397262268393236
