,0,1,2,3,4,5
0,1.0,0.7898389888259723,0.7711479093969642,0.46780665170079727,0.41624259155271087,
1,1.0,0.8631373848120942,0.795567650175406,0.8583386773841917,0.808768134663207,
2,1.0,0.8108570229207864,0.7878064359112328,0.7021256896666297,0.742347291981754,0.7368916797120689
