,0,1,2,3,4,5
0,1.0,0.440895127108318,0.5905273084430401,0.30204296011150406,0.19163422311180422,
1,1.0,0.5527661711230546,0.5549228173595362,0.46841177592396316,0.45822882486326444,
2,1.0,0.4146169734823967,0.3342119743316831,0.35135807182886375,0.3454057530323081,0.15182902809854906
