,0,1,2,3,4,5
0,1.0,0.9396757065748059,0.9630234289730076,0.8915419884925632,0.8548583086197821,
1,1.0,0.9885942021715918,0.9663355390377176,0.974960108410106,0.967372032175969,
2,1.0,0.9147057631178096,0.9173733318270015,0.939130112438742,0.9457932053525665,0.9215425919963318
