,0,1,2,3,4,5
0,1.0,0.9995048232921402,0.9534445107628208,0.8620335752659101,0.8229748021668202,
1,1.0,0.999688718260297,0.9993605926481404,0.9994453237495485,0.9993394300605318,
2,1.0,0.9992636983820693,0.9726774015412384,0.9363824616343333,0.8669759258507967,0.8889846677201407
