,0,1,2,3
0,1.0,0.8441386235604619,0.740196042176426,0.8193046216037729
1,0.8219044146634601,1.0,0.7186074054789485,0.7694827097316731
2,0.7576309367414162,0.7561635437715111,1.0,0.7536332759096179
3,0.7751090013556835,0.7680413722810455,0.86989264386195,1.0
