,0,1,2,3,4,5
0,1.0,0.5272437908994576,0.4959970390955412,0.3553974886147912,0.2205775105971556,
1,1.0,0.6163282438729402,0.42153005665575494,0.3893577021895452,0.36627976620130515,
2,1.0,0.19988690494829,0.0857169506429235,0.21023325248527538,0.34830786189515367,0.042274135035954286
